block,param1,param2,correlation,direction,max_abs_dscore_1,max_abs_dscore_2
CaMKII_1,eCaMKIIp+CaMKII_CaM.Km,eCaMCaMKII+CaMKIIp.kcat,0.9986,positive (redundant),0.000852,0.125403
Receptors_MAPK_1,Epib2ARp1_deph.Km,eGRK2+Epi_b2AR.kcat,0.9986,positive (redundant),0.002293,0.008004
Receptors_MAPK_3,ecraf1_mGluRbarr2+MEKp.Km,ng+CaM.Kd,0.9986,positive (redundant),0.061262,0.061075
mGluR_PLCb,ePLCb_Ca+PIP2.Km,PLCb+Ca.tau,0.9985,positive (redundant),0.082489,0.023814
CaMKII_1,eCaMKIIp+CaMKII_CaM.kcat,eCaMCaMKII+CaMKIIp.kcat,-0.9985,negative (compensating),0.001211,0.125403
CaMKII_1,eCaMKIIp+CaMKII_CaM.Km,eCaMCaMKII+CaMKIIp.Km,0.9985,positive (redundant),0.000852,0.17844
Receptors_MAPK_3,ecraf1_mGluRbarr2+MEK.Km,ePKC+ng.Km,0.9985,positive (redundant),0.061223,0.008705
mGluR_PLCb,PLC_Ca+Gq.tau,PLC+Gq.tau,-0.9984,negative (compensating),0.01056,0.010842
mGluR_PLCb,PLC_Ca+Gq.tau,ePLCb_Ca+PIP2.kcat,-0.9984,negative (compensating),0.01056,0.088308
CaMKII_1,eCaMKIIp+CaMKII_CaM.kcat,eCaMCaMKII+CaMKIIp.Km,-0.9984,negative (compensating),0.001211,0.17844
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,eCaMKIIp+CaMKIIp.Km,0.9984,positive (redundant),0.066505,0.076522
Receptors_Ras_2,Ca+CaNCa2.Kd,CaMCa3+CaN.tau,0.9984,positive (redundant),0.000666,0.000867
Receptors_Ras_2,Ca+CaNCa2.Kd,CaMCa2+CaN.Kd,0.9984,positive (redundant),0.000666,0.001596
Receptors_MAPK_3,ecraf1_mGluRbarr2+MEKp.Km,ePKC+ng.Km,0.9984,positive (redundant),0.061262,0.008705
Receptors_Ras_2,Ca+CaNCa2.Kd,CaMCa4+CaN.tau,0.9983,positive (redundant),0.000666,0.002172
TSC1_2,eTSC1_2+RhebGTP.Km,eTSC1_2+RhebGTP.kcat,0.9983,positive (redundant),0.608458,0.516853
Receptors_Ras_2,CaMCa4+GEF.Kd,CaMCa2+CaN.Kd,0.9982,positive (redundant),0.006798,0.001596
Receptors_PI3K_1,PI3K+RasGTP.Kd,ePI3K_Ras+PIP2.Km,0.9982,positive (redundant),0.157546,0.001392
Receptors_MAPK_1,Epib2ARp1_deph.Km,ePKC+ng.kcat,0.9982,positive (redundant),0.002293,0.013936
HomerPIKE_1,PIKE+Glu_mGluR_Homer.tau,eHomerPIKEPI3K+PIP2.kcat,0.9981,positive (redundant),0.000383,0.176178
mGluR_PLCb,PLC_Gq+Ca.tau,ePLCb_Ca+PIP2.Km,0.9981,positive (redundant),0.017923,0.082489
AC_1,eCaM_PDE1+cAMP.Km,eCaM_PDE1+cAMP.kcat,0.998,positive (redundant),0.172443,0.156583
Receptors_Ras_2,CaMCa4+GEF.Kd,CaMCa3+CaN.tau,0.998,positive (redundant),0.006798,0.000867
Receptors_Ras_2,CaMCa4+GEF.Kd,eCaMGEF+Ras.Km,0.998,positive (redundant),0.006798,0.01273
Receptors_Ras_2,CaMCa4+GEF.Kd,CaMCa4+CaN.tau,0.998,positive (redundant),0.006798,0.002172
mGluR_PLCb,PLC+Gq.tau,Degrade_DAG.Kf,-0.9979,negative (compensating),0.010842,0.005846
Receptors_eEF2,ebCaMKIII+eEF2.Km,ebS6K+CaMKIII.kcat,-0.9979,negative (compensating),0.144086,0.000157
HomerPIKE_1,PI3K+DHPG_mGluR_HomerPIKE.tau,PIKE+DHPG_mGluR_Homer.Kd,0.9977,positive (redundant),0.000172,0.00196
TrKs_SHC,eEGFR+SHC.Km,SHCp_deph.Kf,0.9977,positive (redundant),0.732609,0.707064
PKA_1,R2C2cAMP3+cAMP.tau,Release_C1.tau,0.9977,positive (redundant),0.186964,0.160646
Receptors_Ras_2,CaMCa4+GEF.Kd,GAP_deph.Kf,0.9977,positive (redundant),0.006798,0.000911
Receptors_Ras_2,CaMCa4+GEF.Kd,CaMCa4+GEF.tau,0.9977,positive (redundant),0.006798,0.001023
Receptors_PI3K_1,PI3K+RasGTP.Kd,SHCp+Grb2.tau,0.9977,positive (redundant),0.157546,0.003282
mGluR_PLCb,PLC_Ca+Gq.Kd,Gq_deph.Kf,0.9976,positive (redundant),0.171088,0.168782
Receptors_Ras_2,eGbg+Ras.kcat,ePKA+GEF.Km,0.9976,positive (redundant),0.115849,0.03764
HomerPIKE_1,PI3K+Glu_mGluR_HomerPIKE.tau,PIKE+Glu_mGluR_Homer.tau,0.9975,positive (redundant),0.011465,0.000383
mGluR_PLCb,PLC_Gq+Ca.tau,ePLCb_Ca+PIP2.kcat,0.9975,positive (redundant),0.017923,0.088308
mGluR_PLCb,ePLCb_Ca+PIP2.kcat,Degrade_DAG.Kf,-0.9975,negative (compensating),0.088308,0.005846
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIpppc.Km,0.9975,positive (redundant),0.066505,0.319857
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIpp.Km,0.9975,positive (redundant),0.066505,0.142138
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIpppc.kcat,0.9975,positive (redundant),0.066505,0.01039
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIppp.kcat,0.9975,positive (redundant),0.066505,0.017889
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIp.Km,0.9975,positive (redundant),0.066505,0.00026
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIppp.Km,-0.9975,negative (compensating),0.066505,0.00789
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIp.kcat,-0.9975,negative (compensating),0.066505,0.000494
CaMKII_1,eCaMKIIp+CaMKIIp.kcat,ePP1+CaMKIIpp.kcat,-0.9975,negative (compensating),0.066505,0.004213
mGluR_PLCb,PLC_Ca+Gq.tau,ePLCb_Ca+PIP2.Km,-0.9974,negative (compensating),0.01056,0.082489
Receptors_Ras_1,GEF_deph.Kf,ePKC+GEF.Km,0.9974,positive (redundant),0.110117,0.130518
Receptors_Ras_2,Ca+CaNCa2.Kd,eCaMGEF+Ras.Km,0.9972,positive (redundant),0.000666,0.01273
mGluR_PLCb,PLC_CaGq_inact.Kf,ePLCb_Ca_Gq+PIP2.kcat,0.9971,positive (redundant),0.182855,0.189591
NMDAR,Glu+NMDAR.Kd,eAMPAR+Glu_NMDAR.kcat,0.997,positive (redundant),0.175698,0.254846
Receptors_eEF2,ebCaMKIII+eEF2.Km,ebCaMKIII+eEF2.kcat,-0.997,negative (compensating),0.144086,0.009529
Receptors_eEF2,ebS6K+CaMKIII.Km,CaMKIIIp_deph.Kf,-0.997,negative (compensating),0.002054,0.199181
Receptors_protein,ebTrans+AA.Km,ebTrans+AA.kcat,0.997,positive (redundant),0.198383,0.008766
Receptors_PI3K_1,PI3K+RasGTP.Kd,PI3K+RasGTP.tau,0.9969,positive (redundant),0.157546,0.003345
Receptors_eEF2,ebCaMKIII+eEF2.kcat,ebS6K+CaMKIII.Km,-0.9969,negative (compensating),0.009529,0.002054
mGluR_PLCb,PLC_Gq+Ca.tau,PLCb+Ca.tau,0.9967,positive (redundant),0.017923,0.023814
PKA_1,R2C2cAMP2+cAMP.tau,Release_C1.tau,0.9967,positive (redundant),0.153412,0.160646
Receptors_Ras_2,CaMCa4+GEF.Kd,Ca+CaNCa2.Kd,0.9967,positive (redundant),0.006798,0.000666
Receptors_protein,eTrans+AA.kcat,ebTrans+AA.kcat,0.9967,positive (redundant),0.011089,0.008766
HomerPIKE_1,eHomerPIKEPI3K+PIP2.Km,PI3K+Glu_mGluR_HomerPIKE.tau,0.9965,positive (redundant),0.209764,0.011465
mGluR_PLCb,ePLCb_Ca+PIP2.Km,Degrade_DAG.Kf,-0.9963,negative (compensating),0.082489,0.005846
NMDAR,Glu+NMDAR.tau,eAMPAR+Glu_NMDAR.kcat,0.9959,positive (redundant),0.016007,0.254846
b2AR,IsoR+GsGDP.tau,Iso+RGs.tau,-0.9959,negative (compensating),0.008035,0.022252
mGluR_PLCb,PLC_Gq+Ca.Kd,ePLCb_Ca_Gq+PIP2.Km,0.9959,positive (redundant),0.17563,0.185299
Receptors_eIF4E,eMAPK+eIF4EBPpq.Km,eMAPK+eIF4EBPpq.kcat,0.9958,positive (redundant),0.001306,0.000521
NMDAR,NMDAR_inact.Kf,eAMPAR+Glu_NMDAR.kcat,0.9957,positive (redundant),0.019183,0.254846
mGluR_PLCb,PLC_CaGq_inact.Kf,ePLCb_Ca_Gq+PIP2.Km,0.9957,positive (redundant),0.182855,0.185299
mGluR_PLCb,PLC_Ca+Gq.tau,PLC_Gq+Ca.tau,-0.9956,negative (compensating),0.01056,0.017923
Receptors_PI3K_1,ePTEN+PIP3.kcat,PI3K+RasGTP.Kd,-0.9954,negative (compensating),0.000168,0.157546
HomerPIKE_1,PI3K+Glu_mGluR_HomerPIKE.tau,eHomerPIKEPI3K+PIP2.kcat,0.9953,positive (redundant),0.011465,0.176178
Receptors_Ras_1,GEF_deph.Kf,eGEF+RasGDP.Km,0.9951,positive (redundant),0.110117,0.145923
Receptors_PI3K_1,Sosp+Grb2.Kd,PI3K+RasGTP.Kd,-0.9951,negative (compensating),0.000387,0.157546
Receptors_eEF2,ebCaMKIII+eEF2.kcat,ebS6K+CaMKIII.kcat,0.995,positive (redundant),0.009529,0.000157
mGluR_PLCb,PLC_Gq+Ca.tau,Degrade_DAG.Kf,-0.9949,negative (compensating),0.017923,0.005846
Receptors_PI3K_1,PI3K+RasGTP.Kd,Sosp+Grb2.tau,0.9949,positive (redundant),0.157546,0.001044
Receptors_PI3K_1,PI3K+RasGTP.Kd,ePI3K_Ras+PIP2.kcat,0.9949,positive (redundant),0.157546,0.000705
Receptors_PI3K_1,PI3K+RasGTP.Kd,Sos+Grb2.tau,0.9949,positive (redundant),0.157546,0.002055
Receptors_PI3K_1,PI3K+RasGTP.Kd,eSHCpGrb2Gab1PI3K+PIP2.kcat,0.9948,positive (redundant),0.157546,0.000797
Receptors_PI3K_1,PI3K+RasGTP.Kd,ebPI3K+PIP2.kcat,0.9947,positive (redundant),0.157546,0.001431
PLA2_1,PIP2_PLA2_act.tau,ePLA2PIP2+APC.kcat,-0.9946,negative (compensating),0.010003,0.207918
PKC,PKC+DAG.Kd,PKC_DAG+AA.Kd,0.9946,positive (redundant),0.196102,0.23934
Receptors_PI3K_1,PI3K+RasGTP.Kd,Sosp_deph.Kf,0.9945,positive (redundant),0.157546,0.001482
Receptors_eEF2,ebCaMKIII+eEF2.kcat,CaMKIIIp_deph.Kf,0.9945,positive (redundant),0.009529,0.199181
AC_1,PDE_deph.Kf,ePKA+cAMP_PDE.kcat,0.994,positive (redundant),0.027773,0.021248
PKC,PKC+DAG.Kd,PKC_DAG+AA.tau,0.9939,positive (redundant),0.196102,0.001855
Receptors_MAPK_1,ePKC+mGluRbarr2_craf.kcat,eGRK2+Epi_b2AR.kcat,0.9938,positive (redundant),0.003572,0.008004
Receptors_MAPK_2,ePP2A+RpT840barr2craf1p.kcat,mGluRpT840barr2craf_dissoc.Kf,0.9937,positive (redundant),0.061099,0.060889
b2AR,IsoR+GsGDP.Kd,Iso+RGs.tau,0.9935,positive (redundant),0.007233,0.022252
mGluR_PLCb,PLC_Gq+Ca.Kd,ePLCb_Ca_Gq+PIP2.kcat,0.9935,positive (redundant),0.17563,0.189591
Receptors_MAPK_1,ePKC+mGluRbarr2_craf.kcat,Epib2ARp1_deph.Km,0.9935,positive (redundant),0.003572,0.002293
Receptors_S6,eS6Kpqr+40S.Km,eS6Kpqr+40S.kcat,-0.9935,negative (compensating),0.020569,0.000645
Receptors_MAPK_1,ePKC+mGluRbarr2_craf.kcat,ePKC+ng.kcat,0.9933,positive (redundant),0.003572,0.013936
Receptors_MAPK_1,craf_deph.kcat,ePP2A+MAPKKp.Km,0.9932,positive (redundant),0.640971,0.608577
DHPG_mGluR_2,DHPG+mGluR_Gq.Kd,DHPGGq_act.Kf,0.9931,positive (redundant),0.369293,0.071806
PKA_1,R2C2cAMP2+cAMP.Kd,R2C2cAMP3+cAMP.Kd,0.993,positive (redundant),0.253456,0.278801
Receptors_AKT,ePP2A+AKTpq.Km,ePP2A+AKTp.Km,0.993,positive (redundant),0.417045,0.388643
PKC,PKC+DAG.Kd,PKC_DAG_AA_act.Kd,0.9929,positive (redundant),0.196102,0.25213
Receptors_Ras_1,Ca+CaNCa2.tau,bg+GEF.tau,0.9928,positive (redundant),0.000426,0.001942
Receptors_eIF4E,emTORC1+eIF4E_4EBP.Km,ePP2A+eIF4EBPpq.Km,-0.9927,negative (compensating),0.239469,0.003358
PKA_1,R2C2+cAMP.tau,R2C2cAMP+cAMP.tau,0.9926,positive (redundant),0.022107,0.076869
AC_1,eAC1CaM+ATP.Km,Gs+AC2p.Kd,0.9924,positive (redundant),0.016179,0.022817
Receptors_MAPK_2,mGluRpT840barr2craf_dissoc.Kf,ePKC+mGluRbarr2_craf.Km,0.9924,positive (redundant),0.060889,0.06129
Receptors_protein,eTrans+AA.kcat,ebTrans+AA.Km,0.9924,positive (redundant),0.011089,0.198383
HomerPIKE_1,PI3K+Glu_mGluR_HomerPIKE.Kd,PI3K+Glu_mGluR_HomerPIKE.tau,0.9923,positive (redundant),0.205466,0.011465
AC_1,eAC1CaM+ATP.Km,CaMCa4+AC1.tau,0.9922,positive (redundant),0.016179,0.00462
AC_2,Gs+AC1.Kd,eAC1Gs+ATP.kcat,0.9922,positive (redundant),0.091199,0.076809
Receptors_Ras_1,Ca+CaNCa2.tau,ePKC+GAP.kcat,0.9922,positive (redundant),0.000426,0.000837
Receptors_Ras_1,Ca+CaNCa2.tau,CaMCa2+CaN.tau,0.9917,positive (redundant),0.000426,0.00104
Receptors_S6,ebS6K+S6.Km,S6_deph.Kf,0.9917,positive (redundant),0.050712,0.041876
barr2,GRK2+bg.Kd,LRpT840_barr2_internalize.Kf,0.9916,positive (redundant),0.54724,0.006269
barr2,DHPGRpT840+barr2.tau,LRpT840_barr2_internalize.Kf,0.9914,positive (redundant),0.000528,0.006269
Receptors_S6,ebS6K+S6.kcat,S6_deph.Kf,-0.9914,negative (compensating),0.005007,0.041876
b2AR,Iso+RGs.Kd,Iso+RGs.tau,0.9911,positive (redundant),0.39295,0.022252
HomerPIKE_1,PIKE+Glu_mGluR_Homer.Kd,PI3K+Glu_mGluR_HomerPIKE.tau,0.9909,positive (redundant),0.203451,0.011465
TrKs_PLCg,Ca+PLCg.tau,eCaPLCg+PIP2.kcat,-0.9909,negative (compensating),0.017605,0.075906
Receptors_MAPK_2,ePP2A+RpT840barr2craf1p.kcat,ecraf1_mGluRbarr2+MEKp.kcat,0.9909,positive (redundant),0.061099,0.060944
Receptors_eEF2,ebS6K+CaMKIII.Km,ebS6K+CaMKIII.kcat,-0.9909,negative (compensating),0.002054,0.000157
Glu_mGluR_1,RpS870+Glu.Kd,ePP2A+LRpS870.Km,0.9905,positive (redundant),0.03347,0.021976
TrKs_PLCg,Ca+PLCg.tau,eCaPLCgp+PIP2.Km,0.9904,positive (redundant),0.017605,0.067296
TrKs_PLCg,Ca+PLCg.tau,eCaPLCgp+PIP2.kcat,0.9904,positive (redundant),0.017605,0.067826
Receptors_Ras_1,Ca+CaNCa2.tau,eCaMGEF+Ras.kcat,0.9904,positive (redundant),0.000426,0.094443
Receptors_MAPK_2,ePP2A+RpT840barr2craf1p.kcat,ecraf1_mGluRbarr2+MEK.kcat,0.9904,positive (redundant),0.061099,0.060978
PKA_1,R2C2cAMP+cAMP.Kd,R2C2cAMP2+cAMP.Kd,0.9899,positive (redundant),0.266593,0.253456
Receptors_Ras_2,ePKA+GEF.kcat,eGbg+Ras.kcat,0.9898,positive (redundant),0.028439,0.115849
TrKs_SHC,eEGFR+SHC.kcat,SHCp_deph.Kf,0.9897,positive (redundant),0.17144,0.707064
TrKs_PLCg,Ca+PLCg.tau,eCaPLCg+PIP2.Km,-0.9896,negative (compensating),0.017605,0.073595
Receptors_eEF2,ebCaMKIII+eEF2.Km,ebS6K+CaMKIII.Km,0.9896,positive (redundant),0.144086,0.002054
PKA_1,PKAinhib+PKA.Kd,PKAinhib+PKA.tau,0.9895,positive (redundant),0.055529,0.018189
PKC,PKC_Ca+AA.tau,PKC+AA.tau,-0.9895,negative (compensating),0.248914,0.010581
barr2,eGRK2+DHPG_mGluR5.kcat,LRpT840_barr2_internalize.Kf,0.9894,positive (redundant),0.000517,0.006269
Receptors_MAPK_2,ecraf+MAPKK.kcat,ecraf+MAPKKp.kcat,0.9893,positive (redundant),0.541262,0.658397
barr2,GRK2+bg.tau,LRpT840_barr2_internalize.Kf,0.9892,positive (redundant),0.011052,0.006269
barr2,eGRK2+DHPG_mGluR5.Km,LRpT840_barr2_internalize.Kf,0.9892,positive (redundant),0.003342,0.006269
barr2,DHPGRpT840+barr2.Kd,LRpT840_barr2_internalize.Kf,0.9892,positive (redundant),0.004989,0.006269
mGluR_PLCb,PLC_CaGq_inact.Kf,Gq_deph.Kf,0.9892,positive (redundant),0.182855,0.168782
PLA2_1,ePLA2PIP2Ca+APC.Km,PIP2_CaPLA2p_act.Kd,0.9892,positive (redundant),0.298112,0.288253
barr2,DHPGRpT840_barr2_internalize.Kf,LRpT840_barr2_internalize.Kf,-0.989,negative (compensating),0.003012,0.006269
HomerPIKE_1,eHomerPIKEPI3K+PIP2.Km,PIKE+Glu_mGluR_Homer.tau,0.989,positive (redundant),0.209764,0.000383
PKA_1,R2C2cAMP2+cAMP.tau,R2C2cAMP3+cAMP.tau,0.989,positive (redundant),0.153412,0.186964
barr2,GRK2_antag.Kf,LRpT840+barr2.tau,0.9887,positive (redundant),0.155431,0.003663
barr2,GRK2_Gq_inact.Kf,LRpT840+barr2.tau,0.9887,positive (redundant),0.155431,0.003663
barr2,GRK2+bg.tau,GRK2_antag.Kf,0.9883,positive (redundant),0.011052,0.155431
barr2,GRK2+bg.tau,GRK2_Gq_inact.Kf,0.9883,positive (redundant),0.011052,0.155431
TrKs_SHC,eEGFR+SHC.Km,eEGFR+SHC.kcat,0.9883,positive (redundant),0.732609,0.17144
Receptors_Ras_1,ePKC+GEF.kcat,GEF_deph.Kf,0.9883,positive (redundant),0.076037,0.110117
mGluR_PLCb,PLC_CaGq_inact.Kf,PLC_Gq+Ca.Kd,0.988,positive (redundant),0.182855,0.17563
barr2,LRpT840+barr2.tau,LRpT840_barr2_internalize.Kf,0.9879,positive (redundant),0.003663,0.006269
Receptors_Ras_2,Ca+CaNCa2.Kd,CaMCa3+CaN.Kd,0.9878,positive (redundant),0.000666,0.000342
barr2,GRK2_antag.Kf,eGRK2+DHPG_mGluR5.kcat,0.9877,positive (redundant),0.155431,0.000517
barr2,GRK2_Gq_inact.Kf,eGRK2+DHPG_mGluR5.kcat,0.9877,positive (redundant),0.155431,0.000517
TrKs_PLCg,Ca+PLCgp.tau,eCaPLCgp+PIP2.Km,-0.9876,negative (compensating),0.059331,0.067296
TrKs_PLCg,Ca+PLCgp.tau,eCaPLCgp+PIP2.kcat,-0.9876,negative (compensating),0.059331,0.067826
Receptors_MAPK_2,ecraf+MAPKK.kcat,ePP2A+MAPKKp.kcat,0.9876,positive (redundant),0.541262,0.545959
barr2,GRK2_antag.Kf,DHPGRpT840+barr2.Kd,0.9875,positive (redundant),0.155431,0.004989
barr2,GRK2_Gq_inact.Kf,DHPGRpT840+barr2.Kd,0.9875,positive (redundant),0.155431,0.004989
AC_1,eAC2pGs+ATP.kcat,ecAMP_PDEp+cAMP.kcat,0.9875,positive (redundant),0.040687,0.014159
barr2,GRK2_antag.Kf,DHPGRpT840_barr2_internalize.Kf,-0.9874,negative (compensating),0.155431,0.003012
barr2,GRK2_Gq_inact.Kf,DHPGRpT840_barr2_internalize.Kf,-0.9874,negative (compensating),0.155431,0.003012
TrKs_PLCg,Ca+PLCg.tau,Ca+PLCgp.tau,-0.9874,negative (compensating),0.017605,0.059331
barr2,GRK2_antag.Kf,DHPGRpT840+barr2.tau,0.9873,positive (redundant),0.155431,0.000528
barr2,GRK2_Gq_inact.Kf,DHPGRpT840+barr2.tau,0.9873,positive (redundant),0.155431,0.000528
Glu_mGluR_1,ePP2A+RpS870S901.kcat,ePP2A+IntRpS901.Km,0.9872,positive (redundant),0.00057,0.021596
TrKs_PLCg,Ca+PLCgp.tau,eCaPLCg+PIP2.Km,0.9869,positive (redundant),0.059331,0.073595
AMPAR_1,Glu+sAMPARpS831.Kd,eCaN+iAMPARpS845S831.Km,0.9868,positive (redundant),0.020961,0.020824
Receptors_S6K,bS6K_act.Kf,ePP2A+S6Kpq.Km,0.9868,positive (redundant),0.137845,0.133457
Glu_mGluR_1,RpS870Gq+Glu.Kd,RpS870Gq+Glu.tau,0.9863,positive (redundant),0.007096,0.006369
Ca,eVGCC+Ca.Km,eAMPAR+VGCC.kcat,-0.9863,negative (compensating),0.004554,0.004942
Receptors_MAPK_2,eMKP1+MAPKp.Km,ePP2A+MAPKKp.kcat,0.9863,positive (redundant),0.546084,0.545959
Receptors_eEF2,ebCaMKIII+eEF2.Km,CaMKIIIp_deph.Kf,-0.986,negative (compensating),0.144086,0.199181
TrKs_PLCg,Ca+PLCgp.tau,eCaPLCg+PIP2.kcat,0.9859,positive (redundant),0.059331,0.075906
Receptors_eEF2,ebS6K+CaMKIII.kcat,CaMKIIIp_deph.Kf,0.9857,positive (redundant),0.000157,0.199181
DHPG_mGluR_2,DHPG_mGluR+Gq.Kd,DHPG_mGluR+Gq.tau,0.9856,positive (redundant),0.16716,0.032492
Receptors_eIF4E,emTORC1+eIF4E_4EBP.kcat,ePP2A+4EBPpq.Km,0.9854,positive (redundant),0.008936,0.116376
Receptors_eIF4E,ePP2A+4EBPpq.Km,ePP2A+4EBPpq.kcat,-0.9854,negative (compensating),0.116376,0.009582
barr2,GRK2_antag.Kf,eGRK2+DHPG_mGluR5.Km,0.9853,positive (redundant),0.155431,0.003342
barr2,GRK2_Gq_inact.Kf,eGRK2+DHPG_mGluR5.Km,0.9853,positive (redundant),0.155431,0.003342
Glu_mGluR_1,ePKC+mGluR.Km,ePP2A+IntRpS901.Km,0.9849,positive (redundant),0.024657,0.021596
Glu_mGluR_1,RpS870Glu+Gq.Kd,ePP2A+IntRpS901.Km,0.9849,positive (redundant),0.011106,0.021596
Ca,eVGCC+Ca.Km,eAMPAR+VGCC.Km,-0.9849,negative (compensating),0.004554,0.007877
Ca,eVGCC+Ca.Km,eVGCC+Ca.kcat,-0.9847,negative (compensating),0.004554,0.007576
Glu_mGluR_1,RpS870+Glu.tau,ePP2A+IntRpS901.Km,0.9844,positive (redundant),0.017101,0.021596
Glu_mGluR_1,ePKA+GluR.Km,ePP2A+IntRpS901.Km,0.9843,positive (redundant),0.006724,0.021596
Glu_mGluR_1,ePP2A+LRpS870G.Km,ePP2A+IntRpS901.Km,0.9843,positive (redundant),0.029199,0.021596
Glu_mGluR_1,RpS870Glu+Gq.tau,ePP2A+IntRpS901.Km,0.9843,positive (redundant),0.043088,0.021596
Glu_mGluR_1,ePP2A+LRpS870G.kcat,ePP2A+IntRpS901.Km,0.9842,positive (redundant),0.01091,0.021596
Receptors_Ras_2,CaMCa4+GEF.tau,CaMCa3+CaN.Kd,0.9841,positive (redundant),0.001023,0.000342
Ca,eVGCC+Ca.kcat,eGlu_NMDAR+Ca.Km,0.9839,positive (redundant),0.007576,0.142075
Receptors_Ras_2,GAP_deph.Kf,CaMCa3+CaN.Kd,0.9839,positive (redundant),0.000911,0.000342
Glu_mGluR_1,RpS870+Glu.Kd,ePP2A+IntRpS901.Km,0.9838,positive (redundant),0.03347,0.021596
Receptors_Ras_2,ePKC+GAP.Km,CaMCa3+CaN.Kd,0.9838,positive (redundant),0.000283,0.000342
Ca,eGlu_NMDAR+Ca.Km,eAMPAR+VGCC.Km,0.9837,positive (redundant),0.142075,0.007877
HomerPIKE_1,eHomerPIKEPI3K+PIP2.Km,eHomerPIKEPI3K+PIP2.kcat,0.9836,positive (redundant),0.209764,0.176178
PKA_2,eAC2GsFsk+ATP.Km,eAC1GsFsk+ATP.kcat,0.9833,positive (redundant),0.000381,0.000528
Receptors_Ras_2,ePKA+GEF.kcat,ePKA+GEF.Km,0.9833,positive (redundant),0.028439,0.03764
Receptors_S6K,eMAPK+S6K.Km,eMAPK+S6K.kcat,0.9831,positive (redundant),0.128525,0.106258
Receptors_S6,eS6Kpqrs+40S.Km,eS6Kpqrs+40S.kcat,-0.983,negative (compensating),0.025487,0.00254
Glu_mGluR_1,ePP2A+RpS870G.kcat,ePP2A+IntRpS901.Km,0.9828,positive (redundant),0.032984,0.021596
HomerPIKE_1,PI3K+Glu_mGluR_HomerPIKE.Kd,PIKE+Glu_mGluR_Homer.tau,0.9826,positive (redundant),0.205466,0.000383
Receptors_MAPK_2,ePP2A+MAPKKpq.Km,eMKP1+MAPKp.Km,0.9825,positive (redundant),0.691509,0.546084
Ca,eGlu_NMDAR+Ca.Km,eAMPAR+VGCC.kcat,0.9821,positive (redundant),0.142075,0.004942
PLA2_1,ePLA2PIP2Ca+APC.kcat,ePLA2PIP2Ca+APC.Km,0.9815,positive (redundant),0.296025,0.298112
Receptors_S6K,ePDK1+S6K.Km,ePDK1+S6K.kcat,-0.9814,negative (compensating),0.152139,0.091431
HomerPIKE_1,PIKE+Glu_mGluR_Homer.Kd,PIKE+Glu_mGluR_Homer.tau,0.9805,positive (redundant),0.203451,0.000383
Receptors_MAPK_2,ecraf+MAPKK.kcat,eMKP1+MAPKp.Km,0.9805,positive (redundant),0.541262,0.546084
Receptors_Ras_2,CaMCa4+CaN.tau,CaMCa3+CaN.Kd,0.9802,positive (redundant),0.002172,0.000342
DHPG_mGluR_2,DHPG_mGluR+Gq.tau,DHPG+mGluR.tau,0.9801,positive (redundant),0.032492,0.000975
PKC,PKC_DAG+AA.Kd,PKC_DAG+AA.tau,0.9801,positive (redundant),0.23934,0.001855
Receptors_Ras_2,CaMCa2+CaN.Kd,CaMCa3+CaN.Kd,0.9798,positive (redundant),0.001596,0.000342
Receptors_Ras_2,CaMCa3+CaN.tau,CaMCa3+CaN.Kd,0.9797,positive (redundant),0.000867,0.000342
PKC,PKC_Ca+DAG.tau,PKC_Ca_DAG_to_memb.tau,0.9792,positive (redundant),0.015839,0.004194
PKA_2,Fsk+AC2Gs.Kd,eAC2GsFsk+ATP.Km,0.9784,positive (redundant),0.004985,0.000381
Glu_mGluR_1,ePP2A+LRpS870.kcat,Gq_release.Kf,0.9783,positive (redundant),0.015436,0.028592
mGluR_PLCb,PLC_Ca+Gq.Kd,PLC_CaGq_inact.Kf,0.978,positive (redundant),0.171088,0.182855
Receptors_MAPK_2,ePP2A+MAPKKpq.Km,ePP2A+MAPKKp.kcat,0.978,positive (redundant),0.691509,0.545959
Receptors_protein,FMRP+iTransl.Kd,eTrans+AA.kcat,0.9777,positive (redundant),0.003335,0.011089
AC_2,Epi+b2AR.Kd,EpiR+GsGDP.tau,0.9776,positive (redundant),0.009332,0.00451
Receptors_protein,Degrade_FMRP.Kf,FMRP_synth.Kd,0.9776,positive (redundant),0.007847,0.008482
Receptors_MAPK_2,ecraf+MAPKK.Km,ecraf+MAPKKp.Km,0.9775,positive (redundant),0.217348,0.239107
Receptors_eIF4E,ePP2A+eIF4EBPpq.Km,ePP2A+eIF4EBPpq.kcat,-0.9775,negative (compensating),0.003358,0.00032
CaM,CaMCa3+Ca.Kd,CaMCa2+Ca.Kd,0.9774,positive (redundant),0.064158,0.022163
